date_rep,cases,deaths,country,alpha_2_code,alpha_3_code,population_2018,ecdc_continent,cum_cases,cum_deaths,mortality_rate,fraction_infected,fraction_deaths,infections_growth_rate,deaths_growth_rate,region_1,region_2,continent
2020-02-20,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-21,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-22,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-23,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-24,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-25,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-26,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-27,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-28,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-02-29,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-01,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-02,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-03,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-04,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-05,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-06,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-07,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-08,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-09,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-10,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-11,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-12,0,0,Gabon,GA,GAB,2119275.0,,0,0,0.0,0.0,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-13,1,0,Gabon,GA,GAB,2119275.0,Africa,1,0,0.0,4.7185948024678253e-07,0.0,,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-14,0,0,Gabon,GA,GAB,2119275.0,,1,0,0.0,4.7185948024678253e-07,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-15,0,0,Gabon,GA,GAB,2119275.0,Africa,1,0,0.0,4.7185948024678253e-07,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-16,0,0,Gabon,GA,GAB,2119275.0,Africa,1,0,0.0,4.7185948024678253e-07,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-17,0,0,Gabon,GA,GAB,2119275.0,Africa,1,0,0.0,4.7185948024678253e-07,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-18,0,0,Gabon,GA,GAB,2119275.0,Africa,1,0,0.0,4.7185948024678253e-07,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-19,2,0,Gabon,GA,GAB,2119275.0,Africa,3,0,0.0,1.4155784407403474e-06,0.0,2.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-20,0,0,Gabon,GA,GAB,2119275.0,Africa,3,0,0.0,1.4155784407403474e-06,0.0,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-21,0,1,Gabon,GA,GAB,2119275.0,Africa,3,1,0.3333333333333333,1.4155784407403474e-06,4.7185948024678253e-07,0.0,,Middle Africa,Sub-Saharan Africa,Africa
2020-03-22,0,0,Gabon,GA,GAB,2119275.0,Africa,3,1,0.3333333333333333,1.4155784407403474e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-23,3,0,Gabon,GA,GAB,2119275.0,Africa,6,1,0.16666666666666666,2.831156881480695e-06,4.7185948024678253e-07,1.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-24,0,0,Gabon,GA,GAB,2119275.0,Africa,6,1,0.16666666666666666,2.831156881480695e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-25,0,0,Gabon,GA,GAB,2119275.0,Africa,6,1,0.16666666666666666,2.831156881480695e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-26,0,0,Gabon,GA,GAB,2119275.0,Africa,6,1,0.16666666666666666,2.831156881480695e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-27,1,0,Gabon,GA,GAB,2119275.0,Africa,7,1,0.14285714285714285,3.3030163617274776e-06,4.7185948024678253e-07,0.16666666666666674,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-28,0,0,Gabon,GA,GAB,2119275.0,Africa,7,1,0.14285714285714285,3.3030163617274776e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-29,0,0,Gabon,GA,GAB,2119275.0,Africa,7,1,0.14285714285714285,3.3030163617274776e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-30,0,0,Gabon,GA,GAB,2119275.0,Africa,7,1,0.14285714285714285,3.3030163617274776e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-03-31,0,0,Gabon,GA,GAB,2119275.0,Africa,7,1,0.14285714285714285,3.3030163617274776e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-01,9,0,Gabon,GA,GAB,2119275.0,Africa,16,1,0.0625,7.5497516839485205e-06,4.7185948024678253e-07,1.2857142857142856,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-02,2,0,Gabon,GA,GAB,2119275.0,Africa,18,1,0.05555555555555555,8.493470644442086e-06,4.7185948024678253e-07,0.125,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-03,0,0,Gabon,GA,GAB,2119275.0,Africa,18,1,0.05555555555555555,8.493470644442086e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-04,3,0,Gabon,GA,GAB,2119275.0,Africa,21,1,0.047619047619047616,9.909049085182433e-06,4.7185948024678253e-07,0.16666666666666674,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-05,0,0,Gabon,GA,GAB,2119275.0,Africa,21,1,0.047619047619047616,9.909049085182433e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-06,0,0,Gabon,GA,GAB,2119275.0,Africa,21,1,0.047619047619047616,9.909049085182433e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-07,0,0,Gabon,GA,GAB,2119275.0,Africa,21,1,0.047619047619047616,9.909049085182433e-06,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-08,9,0,Gabon,GA,GAB,2119275.0,Africa,30,1,0.03333333333333333,1.4155784407403475e-05,4.7185948024678253e-07,0.4285714285714286,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-09,3,0,Gabon,GA,GAB,2119275.0,Africa,33,1,0.030303030303030304,1.557136284814382e-05,4.7185948024678253e-07,0.10000000000000009,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-10,11,0,Gabon,GA,GAB,2119275.0,Africa,44,1,0.022727272727272728,2.076181713085843e-05,4.7185948024678253e-07,0.33333333333333326,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-11,2,0,Gabon,GA,GAB,2119275.0,Africa,46,1,0.021739130434782608,2.1705536091351994e-05,4.7185948024678253e-07,0.045454545454545414,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-12,3,0,Gabon,GA,GAB,2119275.0,Africa,49,1,0.02040816326530612,2.3121114532092345e-05,4.7185948024678253e-07,0.0652173913043479,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-13,8,0,Gabon,GA,GAB,2119275.0,Africa,57,1,0.017543859649122806,2.6895990374066603e-05,4.7185948024678253e-07,0.16326530612244894,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-14,0,0,Gabon,GA,GAB,2119275.0,Africa,57,1,0.017543859649122806,2.6895990374066603e-05,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-15,18,0,Gabon,GA,GAB,2119275.0,Africa,75,1,0.013333333333333334,3.538946101850869e-05,4.7185948024678253e-07,0.3157894736842106,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-16,12,0,Gabon,GA,GAB,2119275.0,Africa,87,1,0.011494252873563218,4.105177478147008e-05,4.7185948024678253e-07,0.15999999999999992,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-17,8,0,Gabon,GA,GAB,2119275.0,Africa,95,1,0.010526315789473684,4.4826650623444336e-05,4.7185948024678253e-07,0.09195402298850586,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-18,13,0,Gabon,GA,GAB,2119275.0,Africa,108,1,0.009259259259259259,5.096082386665251e-05,4.7185948024678253e-07,0.13684210526315788,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-19,1,0,Gabon,GA,GAB,2119275.0,Africa,109,1,0.009174311926605505,5.1432683346899294e-05,4.7185948024678253e-07,0.0092592592592593,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-20,0,0,Gabon,GA,GAB,2119275.0,Africa,109,1,0.009174311926605505,5.1432683346899294e-05,4.7185948024678253e-07,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-21,11,0,Gabon,GA,GAB,2119275.0,Africa,120,1,0.008333333333333333,5.66231376296139e-05,4.7185948024678253e-07,0.10091743119266061,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-22,36,0,Gabon,GA,GAB,2119275.0,Africa,156,1,0.00641025641025641,7.361007891849807e-05,4.7185948024678253e-07,0.30000000000000004,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-23,10,0,Gabon,GA,GAB,2119275.0,Africa,166,1,0.006024096385542169,7.83286737209659e-05,4.7185948024678253e-07,0.0641025641025641,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-24,1,1,Gabon,GA,GAB,2119275.0,Africa,167,2,0.011976047904191617,7.880053320121268e-05,9.437189604935651e-07,0.006024096385542244,1.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-25,5,1,Gabon,GA,GAB,2119275.0,Africa,172,3,0.01744186046511628,8.115983060244659e-05,1.4155784407403474e-06,0.029940119760478945,0.5,Middle Africa,Sub-Saharan Africa,Africa
2020-04-26,4,0,Gabon,GA,GAB,2119275.0,Africa,176,3,0.017045454545454544,8.304726852343372e-05,1.4155784407403474e-06,0.023255813953488413,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-27,0,0,Gabon,GA,GAB,2119275.0,Africa,176,3,0.017045454545454544,8.304726852343372e-05,1.4155784407403474e-06,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-28,35,0,Gabon,GA,GAB,2119275.0,Africa,211,3,0.014218009478672985,9.956235033207111e-05,1.4155784407403474e-06,0.19886363636363646,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-29,27,0,Gabon,GA,GAB,2119275.0,Africa,238,3,0.012605042016806723,0.00011230255629873423,1.4155784407403474e-06,0.12796208530805697,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-04-30,38,0,Gabon,GA,GAB,2119275.0,Africa,276,3,0.010869565217391304,0.00013023321654811196,1.4155784407403474e-06,0.1596638655462186,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-05-01,0,0,Gabon,GA,GAB,2119275.0,Africa,276,3,0.010869565217391304,0.00013023321654811196,1.4155784407403474e-06,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-05-02,32,1,Gabon,GA,GAB,2119275.0,Africa,308,4,0.012987012987012988,0.00014533271991600902,1.8874379209871301e-06,0.11594202898550732,0.33333333333333326,Middle Africa,Sub-Saharan Africa,Africa
2020-05-03,27,1,Gabon,GA,GAB,2119275.0,Africa,335,5,0.014925373134328358,0.00015807292588267214,2.3592974012339126e-06,0.08766233766233755,0.25,Middle Africa,Sub-Saharan Africa,Africa
2020-05-04,0,0,Gabon,GA,GAB,2119275.0,Africa,335,5,0.014925373134328358,0.00015807292588267214,2.3592974012339126e-06,0.0,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-05-05,32,1,Gabon,GA,GAB,2119275.0,Africa,367,6,0.01634877384196185,0.00017317242925056917,2.831156881480695e-06,0.09552238805970159,0.19999999999999996,Middle Africa,Sub-Saharan Africa,Africa
2020-05-06,30,0,Gabon,GA,GAB,2119275.0,Africa,397,6,0.015113350125944584,0.00018732821365797267,2.831156881480695e-06,0.08174386920980936,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-05-07,42,2,Gabon,GA,GAB,2119275.0,Africa,439,8,0.018223234624145785,0.00020714631182833752,3.7748758419742602e-06,0.10579345088161207,0.33333333333333326,Middle Africa,Sub-Saharan Africa,Africa
2020-05-08,65,0,Gabon,GA,GAB,2119275.0,Africa,504,8,0.015873015873015872,0.0002378171780443784,3.7748758419742602e-06,0.14806378132118447,0.0,Middle Africa,Sub-Saharan Africa,Africa
2020-05-09,116,0,Gabon,GA,GAB,2119275.0,Africa,620,8,0.012903225806451613,0.00029255287775300517,3.7748758419742602e-06,0.23015873015873023,0.0,Middle Africa,Sub-Saharan Africa,Africa
2019-12-31,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-01,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-02,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-03,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-04,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-05,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-06,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-07,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-08,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-09,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-10,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-11,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-12,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-13,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-14,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-15,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-16,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-17,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-18,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-19,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-20,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-21,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-22,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-23,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-24,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-25,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-26,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-27,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-28,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-29,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-30,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-01-31,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-01,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-02,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-03,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-04,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-05,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-06,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-07,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-08,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-09,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-10,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-11,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-12,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-13,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-14,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-15,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-16,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-17,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-18,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-19,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-20,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-21,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-22,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-23,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-24,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-25,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-26,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-27,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-28,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-02-29,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-01,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-02,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-03,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-04,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-05,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-06,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-07,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-08,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-09,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-10,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-11,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-12,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-13,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-14,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-15,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-16,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-17,0,0,Gambia,GM,GMB,2280102.0,,0,0,0.0,0.0,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-18,1,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,,,Western Africa,Sub-Saharan Africa,Africa
2020-03-19,0,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,0.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-20,0,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,0.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-21,0,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,0.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-22,0,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,0.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-23,0,0,Gambia,GM,GMB,2280102.0,Africa,1,0,0.0,4.3857687068385536e-07,0.0,0.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-24,1,1,Gambia,GM,GMB,2280102.0,Africa,2,1,0.5,8.771537413677107e-07,4.3857687068385536e-07,1.0,,Western Africa,Sub-Saharan Africa,Africa
2020-03-25,1,0,Gambia,GM,GMB,2280102.0,Africa,3,1,0.3333333333333333,1.3157306120515661e-06,4.3857687068385536e-07,0.5,0.0,Western Africa,Sub-Saharan Africa,Africa
2020-03-26,0,0,Gambia,GM,GMB,2280102.0,Africa,3,1,0.3333333333333333,1.3157306120515661e-06,4.3857687068385536e-07,0.0,0.0,Western Africa,Sub-Saharan Africa,Africa
2020-03-27,0,0,Gambia,GM,GMB,2280102.0,Africa,3,1,0.3333333333333333,1.3157306120515661e-06,4.3857687068385536e-07,0.0,0.0,Western Africa,Sub-Saharan Africa,Africa
2020-03-28,0,0,Gambia,GM,GMB,2280102.0,Africa,3,1,0.3333333333333333,1.3157306120515661e-06,4.3857687068385536e-07,0.0,0.0,Western Africa,Sub-Saharan Africa,Africa
